8	214	5
42	214	5
8	215	4
17	215	6
46	215	5
1	216	1
13	216	3
16	216	1
18	217	6
34	217	6
58	217	6
11	218	2
12	218	1
21	218	1
4	219	2
11	219	2
22	219	2
10	220	1
22	220	1
1	221	5
27	221	5
13	222	5
22	222	5
40	222	5
16	223	4
22	223	4
28	223	4
13	224	4
18	224	4
20	224	4
12	225	7
22	225	7
36	225	7
27	226	2
39	226	2
46	226	2
20	227	3
39	227	0
13	228	2
14	228	1
30	228	2
8	229	0
21	229	0
4	230	1
23	230	3
27	230	1
21	231	5
27	231	5
22	232	2
26	232	1
34	232	2
6	233	4
9	233	6
42	233	4
1	234	3
18	234	3
5	235	7
11	235	5
42	235	5
17	236	6
18	236	6
43	236	6
4	237	6
22	237	6
32	237	5
6	238	1
19	238	6
22	238	1
6	239	1
22	239	1
44	239	0
22	240	4
41	240	4
5	241	3
24	241	2
37	241	1
12	242	7
33	242	6
41	243	4
7	244	2
22	244	3
1	245	6
5	245	6
11	246	2
28	246	2
35	246	2
7	247	7
19	247	7
20	248	5
6	249	4
19	249	4
23	249	4
9	250	3
12	250	3
13	250	1
20	251	3
21	251	4
39	251	4
1	252	1
7	252	2
20	252	2
7	253	7
22	253	7
5	254	6
8	254	6
22	255	4
43	255	4
18	256	2
22	256	2
19	257	3
50	257	1
14	258	5
19	258	5
39	259	7
23	260	3
24	260	2
27	260	3
17	261	3
20	261	3
27	261	3
9	262	5
34	262	5
42	262	5
19	263	6
39	263	7
20	264	1
47	264	1
16	265	6
20	265	6
48	265	6
6	266	6
11	266	6
39	266	6
13	267	1
37	267	3
7	268	7
20	268	7
32	268	7
40	269	3
52	269	3
9	270	5
18	270	5
29	270	5
19	271	2
10	272	6
15	272	6
22	272	6
12	273	5
21	273	5
27	273	5
6	274	3
15	274	1
46	274	1
22	275	1
31	275	1
44	275	2
12	276	7
13	276	6
22	276	6
1	277	1
47	277	1
50	277	1
19	278	3
27	278	1
55	278	2
13	279	5
22	279	5
37	279	7
11	280	3
22	280	1
6	281	4
37	281	4
1	282	4
24	282	4
22	283	3
24	283	1
47	283	1
8	284	5
11	284	5
22	284	5
12	285	3
46	285	6
32	286	6
39	286	6
67	286	6
24	287	2
25	287	2
29	287	2
22	288	6
24	288	6
7	289	4
41	289	4
6	290	3
12	290	3
18	290	3
9	291	6
27	291	6
4	292	3
32	292	1
1	293	6
18	293	4
15	294	1
18	294	1
21	294	1
16	295	1
23	295	3
39	295	3
13	296	6
27	296	6
1	297	0
7	297	0
23	297	0
21	298	1
27	298	2
42	298	2
7	299	6
8	299	6
12	299	6
32	300	0
11	301	4
17	301	4
24	301	4
39	302	0
6	303	2
12	303	1
23	303	2
7	304	5
15	304	5
21	305	2
37	305	1
8	306	3
17	306	1
12	307	1
27	307	1
23	308	1
34	308	2
39	308	3
4	309	1
23	309	3
27	309	1
11	310	0
19	310	0
13	311	6
22	311	6
1	312	5
10	312	5
9	313	5
13	313	7
12	314	4
46	314	6
12	315	0
21	315	0
29	315	0
10	316	0
12	316	0
24	316	0
15	317	0
17	317	0
21	318	2
22	318	1
32	318	1
6	319	6
8	319	6
19	319	6
1	320	4
18	320	4
54	320	4
21	321	6
43	321	6
12	322	6
24	322	6
17	323	1
23	323	1
27	323	1
6	324	2
7	324	2
59	324	2
19	325	7
32	325	7
53	325	7
24	326	2
39	326	2
12	327	3
15	327	1
29	327	3
1	328	0
13	328	7
13	329	2
21	329	2
8	330	1
17	330	1
27	330	7
11	331	4
12	331	4
19	332	0
22	332	3
23	332	1
4	333	1
17	333	1
54	333	3
21	334	6
28	334	6
8	335	0
12	335	0
23	335	0
7	336	1
27	336	3
21	337	5
27	337	5
37	337	5
19	338	5
40	338	5
8	339	1
42	339	1
43	339	1
19	340	3
22	340	1
4	341	3
8	341	0
21	342	6
27	342	6
51	342	6
4	343	7
18	343	7
34	343	7
16	344	0
18	345	2
27	345	2
6	346	7
54	346	7
14	347	0
15	347	1
34	347	1
4	348	6
6	348	6
17	348	6
11	349	1
43	349	1
1	350	3
4	350	3
18	350	3
22	351	6
32	351	6
6	352	6
22	352	6
43	352	6
7	353	5
12	353	5
23	353	5
29	354	4
35	354	4
39	355	5
12	356	4
46	356	5
22	357	5
34	357	5
11	358	6
12	358	6
13	358	6
23	359	1
30	359	3
8	360	5
12	360	5
22	360	5
12	361	1
36	361	2
22	362	4
35	362	4
61	362	4
18	363	5
41	363	5
6	364	1
61	364	3
21	365	1
22	365	1
13	366	4
21	366	6
36	366	6
8	367	4
25	367	4
26	367	4
13	368	5
18	368	5
21	368	5
1	369	2
22	369	2
19	370	6
21	370	7
21	371	7
22	371	7
43	371	7
1	372	5
23	372	5
41	372	5
9	373	5
11	373	5
13	373	5
12	374	5
18	374	5
19	374	5
20	375	5
23	375	5
20	376	1
31	376	3
42	376	1
5	377	6
6	377	6
41	377	6
7	378	1
35	378	2
22	379	6
59	379	7
60	379	6
8	380	7
13	380	7
22	380	7
4	381	3
27	381	3
27	382	4
29	382	4
39	382	7
10	383	4
22	383	4
24	383	4
24	384	2
27	384	2
52	384	1
18	385	0
20	385	0
21	385	3
12	386	4
22	386	6
18	387	6
22	387	6
23	387	6
6	388	2
22	388	1
9	389	2
19	389	1
21	389	1
30	390	7
34	390	6
6	391	2
18	391	2
37	391	2
6	392	2
12	392	2
27	392	2
17	393	7
23	393	4
42	393	4
17	394	6
37	395	3
43	395	1
13	396	3
22	396	2
44	396	3
42	397	6
7	398	5
22	398	5
23	398	5
6	399	2
12	399	2
8	400	5
19	400	5
35	400	5
22	401	5
24	401	5
1	402	5
4	402	5
50	402	5
5	403	3
18	403	3
37	403	1
5	404	3
6	404	3
29	404	3
22	405	7
30	405	7
37	405	7
20	406	4
22	406	4
7	407	6
22	407	6
35	407	6
13	408	2
18	408	2
63	408	1
29	409	5
46	409	5
17	410	4
34	410	4
6	411	3
13	411	3
23	411	3
27	412	5
42	412	5
22	413	3
33	413	0
38	413	0
6	414	7
27	414	6
32	414	4
24	415	4
36	415	4
10	416	1
12	416	3
34	417	6
39	417	6
48	417	6
12	418	6
17	418	6
22	418	6
5	419	6
18	419	6
13	420	4
21	420	7
8	421	6
13	421	6
27	421	6
1	422	5
26	422	5
34	422	5
4	423	4
13	423	4
39	423	4
20	424	6
22	424	4
46	424	4
27	425	6
42	426	5
12	427	5
35	427	5
24	428	7
34	428	7
43	428	7
5	429	2
13	429	2
21	429	1
4	430	4
22	430	4
41	430	7
9	431	5
20	431	5
11	432	4
21	432	4
14	433	4
22	433	4
23	433	4
18	434	5
20	434	5
21	434	5
13	435	6
22	435	7
25	435	7
13	436	0
27	436	0
31	436	0
37	437	1
40	437	1
1	438	7
42	438	4
44	438	4
7	439	5
21	439	7
23	439	4
1	440	6
7	440	7
18	441	6
58	441	6
17	442	1
20	442	3
33	442	1
7	443	4
60	443	4
12	444	1
15	444	1
44	444	0
13	445	5
22	445	5
1	446	6
22	446	6
39	446	6
20	447	3
27	447	3
45	447	2
23	448	4
21	449	7
35	449	5
43	449	7
18	450	5
20	450	5
21	450	5
13	451	3
20	451	3
7	452	4
18	452	4
24	452	4
4	453	2
19	453	2
3	454	3
18	454	3
27	455	5
40	455	5
11	456	4
32	456	4
5	457	2
9	457	2
41	457	2
17	458	5
18	458	5
38	458	5
4	459	3
15	459	1
22	459	4
21	460	7
27	460	7
42	460	7
4	461	1
19	461	7
21	461	7
30	462	5
5	463	2
18	463	2
21	463	2
12	464	1
21	464	3
11	465	1
13	465	1
13	466	3
23	466	3
37	466	1
19	467	3
22	467	3
43	467	1
20	468	4
34	468	4
23	469	7
25	469	7
4	470	6
14	470	6
40	470	6
4	471	0
17	471	3
20	471	0
1	472	6
13	472	6
27	472	6
22	473	0
29	473	0
4	474	5
18	474	5
19	474	5
13	475	0
21	475	0
23	475	1
12	476	5
18	476	5
20	476	5
21	477	3
26	477	3
37	477	3
6	478	3
21	478	1
44	478	3
12	479	2
19	479	2
20	479	2
39	480	5
43	480	5
8	481	2
17	481	2
39	481	2
18	482	6
21	482	6
38	482	6
17	483	1
19	483	3
13	484	2
22	484	2
43	484	2
11	485	1
22	485	1
16	486	2
36	486	2
48	486	2
22	487	5
1	488	6
6	488	4
23	488	4
1	489	2
12	489	1
21	489	1
22	490	2
37	490	2
50	490	2
12	491	1
5	492	3
7	492	1
40	492	3
4	493	7
27	493	7
41	493	7
17	494	1
33	494	3
6	495	2
20	495	2
22	496	6
39	496	6
46	496	6
1	497	0
19	497	3
24	497	0
34	498	1
44	498	3
45	498	3
1	499	6
18	499	6
1	500	0
13	500	0
1	501	1
12	501	2
16	501	2
21	502	6
41	502	6
17	503	6
19	503	6
39	503	2
1	504	2
34	504	2
13	505	4
19	505	7
8	506	5
22	506	5
25	506	5
32	507	1
1	508	2
7	508	2
47	508	1
18	509	7
30	509	7
17	510	1
22	510	3
39	510	7
9	511	7
27	511	4
37	511	7
20	512	5
23	512	5
51	512	5
9	513	3
13	513	4
21	513	3
21	514	4
35	514	6
39	514	6
8	515	1
11	515	1
27	516	2
37	516	1
4	517	1
19	517	3
39	517	1
1	518	5
46	518	5
5	519	6
21	519	6
34	519	6
1	520	7
13	520	4
29	520	4
17	521	2
20	521	3
40	521	2
18	522	5
41	522	5
8	523	5
34	523	5
13	524	6
19	524	6
7	525	6
20	525	6
39	525	6
22	526	4
23	526	4
27	526	4
25	527	2
37	527	1
39	527	2
12	528	2
22	528	2
9	529	7
12	529	7
32	529	7
21	530	5
43	530	5
17	531	4
18	531	4
19	531	4
12	532	0
15	532	1
53	532	0
23	533	3
40	533	0
42	533	0
8	534	5
11	534	6
18	535	2
21	535	1
40	535	1
9	536	3
12	536	2
27	536	1
12	537	3
17	537	1
20	537	1
16	538	0
22	538	3
4	539	6
18	539	4
26	539	5
6	540	4
21	540	4
6	541	2
12	541	1
67	541	1
13	542	3
25	542	7
45	542	1
18	543	7
21	543	7
10	544	2
12	544	2
39	544	2
29	545	0
52	545	0
11	546	4
8	547	1
19	547	2
20	547	2
21	548	5
23	548	5
18	549	5
19	549	5
27	549	5
4	550	6
42	550	4
13	551	3
18	551	3
21	551	3
18	552	1
43	552	2
63	552	2
6	553	6
44	553	4
4	554	7
22	554	4
18	555	4
40	555	4
45	555	6
19	556	2
40	556	1
6	557	7
23	557	7
21	558	3
38	558	1
22	559	1
44	559	2
67	559	3
13	560	3
18	560	3
19	560	3
21	561	1
23	561	3
4	562	0
12	562	0
46	562	0
1	563	1
5	563	3
8	563	1
12	564	3
19	564	3
12	565	0
23	565	0
19	566	3
20	566	3
23	566	3
8	567	3
22	567	3
30	567	3
12	568	1
18	568	3
27	568	2
43	569	4
46	569	4
61	569	4
15	570	4
21	570	4
23	570	4
13	571	6
19	571	6
1	572	3
58	572	3
24	573	5
39	573	5
43	573	5
18	574	2
19	574	2
37	574	2
16	575	6
21	575	6
22	575	6
21	576	5
39	576	5
47	576	5
18	577	7
19	577	7
43	577	7
22	578	5
50	578	5
22	579	1
40	579	1
5	580	2
30	580	2
4	581	5
19	581	6
47	581	6
7	582	0
15	582	0
19	583	6
33	583	4
19	584	7
23	584	7
35	584	7
4	585	7
22	585	7
24	585	7
13	586	4
34	586	7
43	586	7
22	587	2
27	588	5
40	588	5
11	589	6
18	589	6
20	589	6
4	590	5
18	590	5
21	590	5
12	591	4
20	591	4
34	591	4
21	592	3
41	592	2
42	592	1
11	593	6
18	593	6
37	593	6
6	594	6
7	594	6
1	595	3
22	595	3
28	595	3
4	596	6
27	596	6
39	596	6
22	597	7
40	597	7
8	598	6
22	598	6
20	599	1
21	599	1
39	599	3
18	600	2
46	600	2
21	601	4
26	601	4
54	601	4
11	602	2
27	602	1
39	602	7
11	603	0
12	603	0
21	603	0
6	604	2
12	604	2
1	605	7
13	605	6
18	605	7
8	606	6
11	606	6
29	606	6
3	607	5
6	607	4
19	607	5
22	608	5
41	608	5
7	609	2
22	609	2
5	610	0
23	610	0
37	610	0
1	611	5
13	611	5
21	611	5
18	612	0
41	612	7
59	612	7
1	613	6
20	613	6
28	613	6
13	614	2
20	614	2
18	615	5
40	615	5
50	615	5
14	616	1
36	616	1
22	617	1
27	617	1
17	618	4
18	618	4
11	619	2
17	619	2
10	620	5
22	620	5
35	620	5
13	621	0
22	621	3
27	621	1
17	622	2
24	622	2
53	622	2
40	623	5
6	624	6
8	624	6
20	625	6
25	625	7
60	625	7
1	626	6
4	627	5
11	627	5
21	627	5
7	628	4
20	628	4
27	628	4
12	629	6
13	629	6
12	630	4
23	630	4
39	630	4
13	631	6
19	631	6
43	631	6
4	632	5
22	632	5
42	632	5
12	633	7
39	633	7
1	634	5
37	634	5
52	634	5
1	635	2
22	635	2
4	636	2
37	636	2
39	636	2
10	637	5
21	637	5
23	637	5
9	638	2
11	638	2
27	638	2
8	639	4
27	639	4
38	639	4
22	640	1
43	640	2
11	641	4
27	641	4
46	641	4
10	642	7
24	642	4
18	643	5
22	643	5
34	643	5
6	644	0
37	644	0
5	645	3
13	645	7
1	646	5
8	647	5
11	647	5
13	648	3
47	648	3
39	649	6
47	649	4
48	649	4
17	650	1
30	650	1
23	651	2
27	651	5
43	651	5
11	652	1
14	653	5
16	653	5
36	653	5
19	654	3
21	654	3
40	654	3
7	655	7
12	655	7
20	655	7
8	656	4
19	656	4
21	656	4
18	657	3
34	657	1
7	658	1
17	658	1
20	658	3
6	659	6
13	659	6
27	659	6
22	660	3
27	660	1
30	660	3
26	661	5
27	661	5
6	662	5
22	662	5
43	662	5
34	663	6
46	663	6
1	664	1
6	664	1
30	664	3
8	665	3
18	665	3
20	665	3
12	666	1
26	666	0
13	667	6
42	667	6
43	667	6
6	668	2
21	668	2
22	668	2
1	669	4
29	669	4
13	670	2
18	670	2
21	670	2
22	671	4
23	671	4
1	672	5
18	672	5
43	672	5
27	673	4
40	673	4
43	673	4
5	674	2
7	675	5
8	675	5
20	675	7
6	676	6
20	676	6
22	676	6
13	677	6
19	677	6
9	678	2
11	678	2
40	678	2
16	679	1
20	679	1
27	679	1
8	680	0
12	680	0
23	680	0
5	681	6
21	681	6
3	682	3
6	682	1
27	682	3
18	683	7
20	683	7
37	683	7
6	684	3
25	684	0
27	684	3
1	685	1
13	685	3
21	685	1
18	686	6
27	686	6
25	687	2
46	687	1
47	687	2
9	688	5
21	688	5
22	688	5
6	689	3
7	689	3
48	689	1
1	690	2
12	690	2
21	690	2
19	691	5
37	691	5
47	691	6
1	692	3
7	692	3
21	692	3
4	693	7
12	693	7
27	693	6
24	694	7
46	694	1
47	694	1
7	695	2
8	695	2
53	695	2
8	696	1
37	696	3
45	696	3
3	697	4
21	697	4
37	697	4
20	698	0
35	698	0
39	698	0
1	699	7
21	699	7
23	699	7
20	700	0
27	700	0
31	700	0
7	701	6
46	701	6
20	702	6
35	702	6
47	702	6
22	703	2
43	703	2
16	704	4
21	704	4
37	704	4
14	705	1
39	705	3
41	705	1
1	706	5
11	706	5
18	706	5
7	707	5
22	707	5
23	707	5
8	708	3
29	708	2
9	709	2
19	709	2
26	709	2
4	710	4
13	710	4
23	710	4
12	711	5
19	711	5
46	711	5
11	712	1
27	712	2
18	713	2
21	713	2
3	714	7
12	714	4
13	714	4
12	715	4
32	715	7
1	716	6
12	716	6
12	717	4
21	717	4
22	717	4
12	718	4
19	718	4
29	718	7
16	719	6
22	719	7
23	719	6
19	720	6
20	720	6
9	721	3
20	721	3
4	722	3
17	722	0
12	723	6
21	723	6
1	724	1
6	724	1
21	724	3
29	725	6
4	726	6
11	726	6
15	726	6
9	727	4
11	727	7
8	728	5
21	728	5
27	728	5
27	729	3
61	729	3
8	730	5
9	730	5
8	731	0
13	731	0
19	731	0
12	732	2
17	732	2
18	732	2
9	733	6
12	733	6
27	733	6
12	734	2
48	734	1
18	735	6
23	735	6
12	736	6
32	736	6
1	737	6
27	737	6
38	737	6
20	738	6
14	739	1
22	739	1
23	739	2
5	740	2
21	740	1
36	740	2
13	741	2
32	741	2
39	741	2
26	742	4
27	742	4
43	742	4
10	743	7
48	743	7
8	744	7
18	744	7
18	745	3
19	745	3
27	745	2
1	746	4
40	746	4
1	747	4
22	747	4
43	747	4
22	748	7
41	748	7
8	749	4
22	749	4
32	749	4
1	750	4
12	750	4
43	750	4
6	751	2
39	751	2
7	752	3
43	752	1
17	753	1
19	753	1
22	753	1
32	754	5
37	754	5
23	755	2
30	755	2
34	755	2
22	756	4
24	756	1
5	757	2
22	757	2
8	758	2
18	758	1
41	758	1
22	759	1
27	759	2
39	759	2
8	760	4
18	760	4
27	760	4
27	761	6
52	761	1
6	762	0
7	762	0
18	762	0
34	763	5
5	764	5
18	764	5
22	764	5
10	765	3
18	765	3
1	766	2
19	766	2
25	766	2
19	767	5
35	767	5
8	768	6
30	768	6
46	768	6
17	769	0
47	769	3
8	770	6
22	770	6
50	770	7
1	771	7
13	771	4
27	771	7
18	772	6
21	772	6
22	772	6
1	773	1
13	773	1
4	774	6
37	774	6
42	774	6
29	775	7
34	775	5
20	776	7
21	776	6
1	777	6
11	777	6
3	778	5
8	778	5
29	778	7
8	779	5
12	779	5
13	779	5
26	780	0
8	781	2
42	781	2
45	781	1
8	782	3
22	782	3
39	782	3
6	783	1
12	783	2
13	783	7
27	784	6
29	784	6
1	785	2
22	785	2
39	785	2
3	786	3
7	786	2
20	786	1
1	787	3
8	787	3
15	787	2
4	788	7
11	788	4
27	788	4
13	789	1
24	789	3
26	789	3
12	790	6
37	790	6
44	790	6
21	791	2
22	791	2
27	791	2
20	792	2
23	792	2
21	793	0
26	793	0
43	793	1
4	794	2
17	794	1
9	795	5
17	795	5
42	795	5
4	796	6
13	796	6
11	797	6
18	797	6
20	797	6
11	798	4
32	798	4
27	799	2
8	800	5
22	800	5
23	800	5
21	801	4
27	801	4
34	801	4
22	802	2
29	802	1
6	803	3
28	803	0
39	803	0
8	804	7
47	804	7
23	805	5
58	805	5
24	806	1
35	806	3
7	807	3
23	807	3
25	807	0
6	808	6
37	808	6
1	809	4
42	809	4
8	810	2
13	810	1
21	810	1
7	811	2
21	811	1
36	811	2
4	812	5
19	812	5
9	813	2
21	813	2
45	813	2
21	814	3
37	814	3
52	814	3
17	815	2
27	815	2
30	815	2
43	816	1
30	817	6
39	817	6
51	817	6
5	818	2
21	818	1
27	818	2
6	819	4
7	819	4
22	819	4
42	820	6
16	821	6
19	821	6
1	822	4
6	822	4
18	822	4
7	823	6
35	823	6
12	824	0
20	824	0
43	824	0
6	825	4
21	825	4
41	825	7
12	826	6
20	826	6
12	827	4
22	827	4
34	827	4
6	828	4
12	828	4
16	828	4
21	829	7
22	829	7
8	830	0
13	830	0
24	830	0
5	831	3
21	831	3
42	831	3
17	832	7
43	832	7
12	833	4
22	833	4
8	834	4
18	834	4
26	835	4
32	835	4
27	836	4
29	836	4
30	836	4
21	837	4
29	837	6
20	838	6
35	838	5
54	838	6
6	839	3
17	839	3
20	839	3
15	840	2
22	840	2
47	840	1
4	841	5
5	841	5
17	841	5
4	842	6
11	842	4
21	843	5
37	843	5
21	844	6
23	844	6
12	845	5
22	845	5
27	845	5
19	846	4
22	846	3
37	846	0
14	847	4
15	847	4
16	847	4
13	848	2
23	848	2
1	849	6
23	849	6
8	850	6
17	850	6
39	850	6
7	851	5
25	851	5
11	852	5
18	852	5
21	852	5
13	853	1
39	853	0
43	853	1
6	854	1
19	854	3
29	854	2
1	855	7
13	855	5
22	855	5
13	856	6
21	856	6
40	856	6
6	857	1
44	857	3
21	858	1
27	858	3
39	858	3
12	859	2
19	859	2
26	859	2
10	860	4
22	860	4
1	861	4
22	861	4
38	861	4
6	862	6
21	862	6
20	863	4
27	863	6
43	863	6
6	864	5
8	864	5
13	864	5
1	865	6
4	865	6
1	866	6
21	866	6
9	867	3
18	867	3
27	867	3
25	868	4
30	868	4
37	868	4
7	869	2
13	869	2
32	869	1
6	870	4
12	870	4
18	870	4
1	871	3
8	871	1
8	872	7
17	872	7
32	872	6
12	873	2
34	873	1
22	874	6
44	874	6
8	875	4
12	875	4
29	875	4
34	876	7
37	876	7
42	876	7
15	877	6
29	877	6
39	877	6
17	878	6
32	878	6
37	878	6
1	879	6
12	879	7
47	879	6
1	880	0
21	880	0
23	880	0
4	881	5
6	882	6
27	882	4
5	883	2
9	883	2
22	883	2
21	884	5
22	884	5
43	884	5
20	885	5
21	885	5
29	885	5
1	886	4
33	886	4
41	886	4
9	887	2
23	887	2
26	887	1
5	888	4
12	888	4
13	888	4
16	889	1
23	889	1
22	890	6
24	890	6
29	890	6
13	891	5
6	892	1
19	892	3
22	892	3
6	893	4
7	893	4
8	893	4
21	894	5
36	894	5
5	895	5
43	895	5
1	896	6
18	896	6
27	896	6
22	897	3
34	897	1
63	897	3
11	898	6
21	898	6
40	898	6
24	899	5
29	899	5
37	899	5
37	900	6
38	900	6
12	901	4
43	901	4
11	902	5
27	902	4
8	903	7
36	903	5
37	904	4
29	905	7
34	905	7
47	905	7
16	906	1
17	906	1
21	906	1
4	907	2
19	907	2
23	907	2
6	908	4
8	908	4
20	909	6
21	909	6
5	910	6
8	910	6
17	911	1
27	911	3
37	911	1
22	912	2
40	912	1
52	912	1
27	913	4
46	913	6
6	914	4
12	914	4
27	914	6
10	915	6
39	915	6
55	915	6
34	916	0
40	916	0
18	917	6
